,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
11,0,0,10,0,8,41,8,0,0,15,0,655,0,0,7,4,1,1,33,0,5,0,0,3,0,0,24,1,0,0,0,0,0,0,10,0,0,0,20,27,0,0,1,2,13,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,8,0,0,1,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0
13,0,0,1,0,0,0,1,43,1,0,0,0,0,692,0,0,0,0,56,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,38,8,0,4,0,3,0,0,0,1,21,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,15,1,0,12,3,0,0,0,0,3,0,0,592,0,13,1,17,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0,33,31,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,5,0,1,15,0,0,1,0,0,519,6,77,13,7,15,0,0,33,0,18,3,4,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,3,2,8,0,0,0,6,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,5,0,0,21,10,0,0,2,0,0,0,0,1,2,555,3,154,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,21,0,0,2,37,0,0,0,0,0,8,0,0,5,0,23,13,2,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,7,0,3,2,0,0,0,0,1,39,3,581,25,0,14,0,8,6,0,6,1,1,0,0,0,0,0,0,20,0,0,0,1,3,0,0,0,3,0,1,0,0,5,17,0,11,1,3,10,7,0,6,0,0,0,0,4,0,0,0,17,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,0,0,34,0,6,82,61,6,16,29,0,15,0,31,0,16,60,11,3903,3,44,0,1,10,0,2,25,2,0,0,0,0,0,0,263,8,0,0,208,89,1,1,2,5,8,0,0,13,8,24,22,93,0,222,44,64,0,49,16,26,0,0,25,0,2,1,1,0,2,0,0,0,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,3,719,34,0,0,3,0,24,0,12,0,0,0,0,0,0,0,2,48,0,0,27,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,7,0,9,23,41,1218,0,1,30,0,30,1,6,0,0,0,0,0,0,50,0,54,0,3,32,0,0,0,0,0,0,0,0,117,18,0,5,0,0,2,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
